model_id,instrument_id,contract_id,decision_time,signal_available_at,label_start,label_end,label_available_at,signal,forward_return
NQ-model,NQ,NQ-synthetic,2025-02-21T00:00:00Z,2025-02-21T00:00:00Z,2025-02-21T00:00:00Z,2025-02-22T00:00:00Z,2025-02-22T00:00:00Z,-0.3340598910523951,-0.00044284293748296467
NQ-model,NQ,NQ-synthetic,2025-02-22T00:00:00Z,2025-02-22T00:00:00Z,2025-02-22T00:00:00Z,2025-02-23T00:00:00Z,2025-02-23T00:00:00Z,-0.4464875018964606,-0.010425388584626818
NQ-model,NQ,NQ-synthetic,2025-02-23T00:00:00Z,2025-02-23T00:00:00Z,2025-02-23T00:00:00Z,2025-02-24T00:00:00Z,2025-02-24T00:00:00Z,-0.1688735423326698,0.0012209654619282587
NQ-model,NQ,NQ-synthetic,2025-02-24T00:00:00Z,2025-02-24T00:00:00Z,2025-02-24T00:00:00Z,2025-02-25T00:00:00Z,2025-02-25T00:00:00Z,-0.939592728865187,-0.003031068540535838
NQ-model,NQ,NQ-synthetic,2025-02-25T00:00:00Z,2025-02-25T00:00:00Z,2025-02-25T00:00:00Z,2025-02-26T00:00:00Z,2025-02-26T00:00:00Z,0.043587636004708386,0.03837202499063569
NQ-model,NQ,NQ-synthetic,2025-02-26T00:00:00Z,2025-02-26T00:00:00Z,2025-02-26T00:00:00Z,2025-02-27T00:00:00Z,2025-02-27T00:00:00Z,0.2766823993188293,0.023992033968973522
NQ-model,NQ,NQ-synthetic,2025-02-27T00:00:00Z,2025-02-27T00:00:00Z,2025-02-27T00:00:00Z,2025-02-28T00:00:00Z,2025-02-28T00:00:00Z,1.759451307989882,0.010018652234069747
NQ-model,NQ,NQ-synthetic,2025-02-28T00:00:00Z,2025-02-28T00:00:00Z,2025-02-28T00:00:00Z,2025-03-01T00:00:00Z,2025-03-01T00:00:00Z,-0.0094525417802791,0.003436085935374594
NQ-model,NQ,NQ-synthetic,2025-03-01T00:00:00Z,2025-03-01T00:00:00Z,2025-03-01T00:00:00Z,2025-03-02T00:00:00Z,2025-03-02T00:00:00Z,0.882498975311546,-0.011341065956290025
NQ-model,NQ,NQ-synthetic,2025-03-02T00:00:00Z,2025-03-02T00:00:00Z,2025-03-02T00:00:00Z,2025-03-03T00:00:00Z,2025-03-03T00:00:00Z,1.8297287347151467,-0.02555581969542351
NQ-model,NQ,NQ-synthetic,2025-03-03T00:00:00Z,2025-03-03T00:00:00Z,2025-03-03T00:00:00Z,2025-03-04T00:00:00Z,2025-03-04T00:00:00Z,1.5563851024187225,-0.03256507095001213
NQ-model,NQ,NQ-synthetic,2025-03-04T00:00:00Z,2025-03-04T00:00:00Z,2025-03-04T00:00:00Z,2025-03-05T00:00:00Z,2025-03-05T00:00:00Z,2.5913170089210507,-0.0206028698142199
NQ-model,NQ,NQ-synthetic,2025-03-05T00:00:00Z,2025-03-05T00:00:00Z,2025-03-05T00:00:00Z,2025-03-06T00:00:00Z,2025-03-06T00:00:00Z,0.2619371120902829,-0.009320588752518512
NQ-model,NQ,NQ-synthetic,2025-03-06T00:00:00Z,2025-03-06T00:00:00Z,2025-03-06T00:00:00Z,2025-03-07T00:00:00Z,2025-03-07T00:00:00Z,-0.13095329451721974,-0.011330876278574828
NQ-model,NQ,NQ-synthetic,2025-03-07T00:00:00Z,2025-03-07T00:00:00Z,2025-03-07T00:00:00Z,2025-03-08T00:00:00Z,2025-03-08T00:00:00Z,1.220060097636213,-0.012166087262091167
NQ-model,NQ,NQ-synthetic,2025-03-08T00:00:00Z,2025-03-08T00:00:00Z,2025-03-08T00:00:00Z,2025-03-09T00:00:00Z,2025-03-09T00:00:00Z,1.4949743644534068,0.000330078397082626
NQ-model,NQ,NQ-synthetic,2025-03-09T00:00:00Z,2025-03-09T00:00:00Z,2025-03-09T00:00:00Z,2025-03-10T00:00:00Z,2025-03-10T00:00:00Z,0.6970919463143697,0.01124633394126131
NQ-model,NQ,NQ-synthetic,2025-03-10T00:00:00Z,2025-03-10T00:00:00Z,2025-03-10T00:00:00Z,2025-03-11T00:00:00Z,2025-03-11T00:00:00Z,1.5520078641097053,0.005946892090407513
NQ-model,NQ,NQ-synthetic,2025-03-11T00:00:00Z,2025-03-11T00:00:00Z,2025-03-11T00:00:00Z,2025-03-12T00:00:00Z,2025-03-12T00:00:00Z,0.509715818819372,0.0010038152720978862
NQ-model,NQ,NQ-synthetic,2025-03-12T00:00:00Z,2025-03-12T00:00:00Z,2025-03-12T00:00:00Z,2025-03-13T00:00:00Z,2025-03-13T00:00:00Z,3.138307107066169,0.00617909059278834
NQ-model,NQ,NQ-synthetic,2025-03-13T00:00:00Z,2025-03-13T00:00:00Z,2025-03-13T00:00:00Z,2025-03-14T00:00:00Z,2025-03-14T00:00:00Z,3.0651054740795125,-0.002257388777866125
NQ-model,NQ,NQ-synthetic,2025-03-14T00:00:00Z,2025-03-14T00:00:00Z,2025-03-14T00:00:00Z,2025-03-15T00:00:00Z,2025-03-15T00:00:00Z,0.7457406870183425,0.006884745457652433
NQ-model,NQ,NQ-synthetic,2025-03-15T00:00:00Z,2025-03-15T00:00:00Z,2025-03-15T00:00:00Z,2025-03-16T00:00:00Z,2025-03-16T00:00:00Z,0.6199252644470148,0.018860654006597147
NQ-model,NQ,NQ-synthetic,2025-03-16T00:00:00Z,2025-03-16T00:00:00Z,2025-03-16T00:00:00Z,2025-03-17T00:00:00Z,2025-03-17T00:00:00Z,0.8036260128511278,0.02110428762224137
NQ-model,NQ,NQ-synthetic,2025-03-17T00:00:00Z,2025-03-17T00:00:00Z,2025-03-17T00:00:00Z,2025-03-18T00:00:00Z,2025-03-18T00:00:00Z,0.593547878358935,0.022203679124966742
NQ-model,NQ,NQ-synthetic,2025-03-18T00:00:00Z,2025-03-18T00:00:00Z,2025-03-18T00:00:00Z,2025-03-19T00:00:00Z,2025-03-19T00:00:00Z,1.6986159062539437,0.013895158255588569
NQ-model,NQ,NQ-synthetic,2025-03-19T00:00:00Z,2025-03-19T00:00:00Z,2025-03-19T00:00:00Z,2025-03-20T00:00:00Z,2025-03-20T00:00:00Z,1.930652860713761,0.017645042083152526
NQ-model,NQ,NQ-synthetic,2025-03-20T00:00:00Z,2025-03-20T00:00:00Z,2025-03-20T00:00:00Z,2025-03-21T00:00:00Z,2025-03-21T00:00:00Z,2.805034476049327,0.0028068374725503564
NQ-model,NQ,NQ-synthetic,2025-03-21T00:00:00Z,2025-03-21T00:00:00Z,2025-03-21T00:00:00Z,2025-03-22T00:00:00Z,2025-03-22T00:00:00Z,1.9424042556627803,0.015698228141016974
NQ-model,NQ,NQ-synthetic,2025-03-22T00:00:00Z,2025-03-22T00:00:00Z,2025-03-22T00:00:00Z,2025-03-23T00:00:00Z,2025-03-23T00:00:00Z,1.0853069339373915,0.011352715910780324
NQ-model,NQ,NQ-synthetic,2025-03-23T00:00:00Z,2025-03-23T00:00:00Z,2025-03-23T00:00:00Z,2025-03-24T00:00:00Z,2025-03-24T00:00:00Z,1.2088801256907566,0.0015850930395545743
NQ-model,NQ,NQ-synthetic,2025-03-24T00:00:00Z,2025-03-24T00:00:00Z,2025-03-24T00:00:00Z,2025-03-25T00:00:00Z,2025-03-25T00:00:00Z,0.627650651485491,0.0032893700233634095
NQ-model,NQ,NQ-synthetic,2025-03-25T00:00:00Z,2025-03-25T00:00:00Z,2025-03-25T00:00:00Z,2025-03-26T00:00:00Z,2025-03-26T00:00:00Z,-0.9144474645362013,0.018072509264493716
NQ-model,NQ,NQ-synthetic,2025-03-26T00:00:00Z,2025-03-26T00:00:00Z,2025-03-26T00:00:00Z,2025-03-27T00:00:00Z,2025-03-27T00:00:00Z,-0.6926186553629856,0.013847246194460974
NQ-model,NQ,NQ-synthetic,2025-03-27T00:00:00Z,2025-03-27T00:00:00Z,2025-03-27T00:00:00Z,2025-03-28T00:00:00Z,2025-03-28T00:00:00Z,1.080738176180541,0.0234982093147031
NQ-model,NQ,NQ-synthetic,2025-03-28T00:00:00Z,2025-03-28T00:00:00Z,2025-03-28T00:00:00Z,2025-03-29T00:00:00Z,2025-03-29T00:00:00Z,1.4269390420437016,0.0038857246294321966
NQ-model,NQ,NQ-synthetic,2025-03-29T00:00:00Z,2025-03-29T00:00:00Z,2025-03-29T00:00:00Z,2025-03-30T00:00:00Z,2025-03-30T00:00:00Z,0.20431384500772998,0.0069850650873539725
NQ-model,NQ,NQ-synthetic,2025-03-30T00:00:00Z,2025-03-30T00:00:00Z,2025-03-30T00:00:00Z,2025-03-31T00:00:00Z,2025-03-31T00:00:00Z,0.24599811697525678,-0.001892904003101768
NQ-model,NQ,NQ-synthetic,2025-03-31T00:00:00Z,2025-03-31T00:00:00Z,2025-03-31T00:00:00Z,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z,0.5387847953813668,0.0063575834639668415
NQ-model,NQ,NQ-synthetic,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z,2025-04-01T00:00:00Z,2025-04-02T00:00:00Z,2025-04-02T00:00:00Z,0.15418778374576816,0.004984511857182612
NQ-model,NQ,NQ-synthetic,2025-04-02T00:00:00Z,2025-04-02T00:00:00Z,2025-04-02T00:00:00Z,2025-04-03T00:00:00Z,2025-04-03T00:00:00Z,0.07566594096659743,-0.005606727908602456
NQ-model,NQ,NQ-synthetic,2025-04-03T00:00:00Z,2025-04-03T00:00:00Z,2025-04-03T00:00:00Z,2025-04-04T00:00:00Z,2025-04-04T00:00:00Z,-0.37397054571654575,0.018934807017500346
NQ-model,NQ,NQ-synthetic,2025-04-04T00:00:00Z,2025-04-04T00:00:00Z,2025-04-04T00:00:00Z,2025-04-05T00:00:00Z,2025-04-05T00:00:00Z,0.13779312419058315,0.012385918261493618
NQ-model,NQ,NQ-synthetic,2025-04-05T00:00:00Z,2025-04-05T00:00:00Z,2025-04-05T00:00:00Z,2025-04-06T00:00:00Z,2025-04-06T00:00:00Z,-0.13555981608956413,0.015507995666360692
NQ-model,NQ,NQ-synthetic,2025-04-06T00:00:00Z,2025-04-06T00:00:00Z,2025-04-06T00:00:00Z,2025-04-07T00:00:00Z,2025-04-07T00:00:00Z,-0.88277917515699,0.004102607078425926
NQ-model,NQ,NQ-synthetic,2025-04-07T00:00:00Z,2025-04-07T00:00:00Z,2025-04-07T00:00:00Z,2025-04-08T00:00:00Z,2025-04-08T00:00:00Z,-0.03059099528828324,-0.006634710779352364
NQ-model,NQ,NQ-synthetic,2025-04-08T00:00:00Z,2025-04-08T00:00:00Z,2025-04-08T00:00:00Z,2025-04-09T00:00:00Z,2025-04-09T00:00:00Z,-0.45172927048730654,0.0013616724889153448
NQ-model,NQ,NQ-synthetic,2025-04-09T00:00:00Z,2025-04-09T00:00:00Z,2025-04-09T00:00:00Z,2025-04-10T00:00:00Z,2025-04-10T00:00:00Z,-0.3289095267868996,-0.0065116708745457386
NQ-model,NQ,NQ-synthetic,2025-04-10T00:00:00Z,2025-04-10T00:00:00Z,2025-04-10T00:00:00Z,2025-04-11T00:00:00Z,2025-04-11T00:00:00Z,1.2058774843274944,-0.005985415003631023
NQ-model,NQ,NQ-synthetic,2025-04-11T00:00:00Z,2025-04-11T00:00:00Z,2025-04-11T00:00:00Z,2025-04-12T00:00:00Z,2025-04-12T00:00:00Z,0.3340053156561531,-0.012889453877125825
NQ-model,NQ,NQ-synthetic,2025-04-12T00:00:00Z,2025-04-12T00:00:00Z,2025-04-12T00:00:00Z,2025-04-13T00:00:00Z,2025-04-13T00:00:00Z,0.28315011871488976,-0.011509443642713002
NQ-model,NQ,NQ-synthetic,2025-04-13T00:00:00Z,2025-04-13T00:00:00Z,2025-04-13T00:00:00Z,2025-04-14T00:00:00Z,2025-04-14T00:00:00Z,-0.05421767634036159,-0.009245862164266117
NQ-model,NQ,NQ-synthetic,2025-04-14T00:00:00Z,2025-04-14T00:00:00Z,2025-04-14T00:00:00Z,2025-04-15T00:00:00Z,2025-04-15T00:00:00Z,-0.15086786520798615,-0.014579054166149439
NQ-model,NQ,NQ-synthetic,2025-04-15T00:00:00Z,2025-04-15T00:00:00Z,2025-04-15T00:00:00Z,2025-04-16T00:00:00Z,2025-04-16T00:00:00Z,0.7061661663087602,-0.01589688327391168
NQ-model,NQ,NQ-synthetic,2025-04-16T00:00:00Z,2025-04-16T00:00:00Z,2025-04-16T00:00:00Z,2025-04-17T00:00:00Z,2025-04-17T00:00:00Z,2.3403486006849556,-0.013959548500930152
NQ-model,NQ,NQ-synthetic,2025-04-17T00:00:00Z,2025-04-17T00:00:00Z,2025-04-17T00:00:00Z,2025-04-18T00:00:00Z,2025-04-18T00:00:00Z,3.822414686157481,-0.014822791782726868
NQ-model,NQ,NQ-synthetic,2025-04-18T00:00:00Z,2025-04-18T00:00:00Z,2025-04-18T00:00:00Z,2025-04-19T00:00:00Z,2025-04-19T00:00:00Z,0.3134699105909755,0.005476715157113893
NQ-model,NQ,NQ-synthetic,2025-04-19T00:00:00Z,2025-04-19T00:00:00Z,2025-04-19T00:00:00Z,2025-04-20T00:00:00Z,2025-04-20T00:00:00Z,0.5643098406449562,0.02102227232133677
NQ-model,NQ,NQ-synthetic,2025-04-20T00:00:00Z,2025-04-20T00:00:00Z,2025-04-20T00:00:00Z,2025-04-21T00:00:00Z,2025-04-21T00:00:00Z,0.9613740475810405,-0.0006704586362275286
NQ-model,NQ,NQ-synthetic,2025-04-21T00:00:00Z,2025-04-21T00:00:00Z,2025-04-21T00:00:00Z,2025-04-22T00:00:00Z,2025-04-22T00:00:00Z,1.0932297016196508,-0.017006529609378478
NQ-model,NQ,NQ-synthetic,2025-04-22T00:00:00Z,2025-04-22T00:00:00Z,2025-04-22T00:00:00Z,2025-04-23T00:00:00Z,2025-04-23T00:00:00Z,1.4113881895757598,-0.016653974348588136
NQ-model,NQ,NQ-synthetic,2025-04-23T00:00:00Z,2025-04-23T00:00:00Z,2025-04-23T00:00:00Z,2025-04-24T00:00:00Z,2025-04-24T00:00:00Z,2.2677029909359296,-0.019099492705564186
NQ-model,NQ,NQ-synthetic,2025-04-24T00:00:00Z,2025-04-24T00:00:00Z,2025-04-24T00:00:00Z,2025-04-25T00:00:00Z,2025-04-25T00:00:00Z,1.1221061969122421,-0.01882647050359316
NQ-model,NQ,NQ-synthetic,2025-04-25T00:00:00Z,2025-04-25T00:00:00Z,2025-04-25T00:00:00Z,2025-04-26T00:00:00Z,2025-04-26T00:00:00Z,2.4990541909835926,-0.00725696897967061
NQ-model,NQ,NQ-synthetic,2025-04-26T00:00:00Z,2025-04-26T00:00:00Z,2025-04-26T00:00:00Z,2025-04-27T00:00:00Z,2025-04-27T00:00:00Z,2.0346772422366124,-0.01516786825774369
NQ-model,NQ,NQ-synthetic,2025-04-27T00:00:00Z,2025-04-27T00:00:00Z,2025-04-27T00:00:00Z,2025-04-28T00:00:00Z,2025-04-28T00:00:00Z,0.7773164858859366,-0.007228109410346338
NQ-model,NQ,NQ-synthetic,2025-04-28T00:00:00Z,2025-04-28T00:00:00Z,2025-04-28T00:00:00Z,2025-04-29T00:00:00Z,2025-04-29T00:00:00Z,-0.4736506087020619,0.01381582779005094
NQ-model,NQ,NQ-synthetic,2025-04-29T00:00:00Z,2025-04-29T00:00:00Z,2025-04-29T00:00:00Z,2025-04-30T00:00:00Z,2025-04-30T00:00:00Z,-0.5483142945388279,0.011399099059954143
NQ-model,NQ,NQ-synthetic,2025-04-30T00:00:00Z,2025-04-30T00:00:00Z,2025-04-30T00:00:00Z,2025-05-01T00:00:00Z,2025-05-01T00:00:00Z,1.5107149075158506,0.013943674820242058
NQ-model,NQ,NQ-synthetic,2025-05-01T00:00:00Z,2025-05-01T00:00:00Z,2025-05-01T00:00:00Z,2025-05-02T00:00:00Z,2025-05-02T00:00:00Z,1.0551391964136163,-0.010575614539719686
NQ-model,NQ,NQ-synthetic,2025-05-02T00:00:00Z,2025-05-02T00:00:00Z,2025-05-02T00:00:00Z,2025-05-03T00:00:00Z,2025-05-03T00:00:00Z,-0.7976384608559289,0.007596242818945778
NQ-model,NQ,NQ-synthetic,2025-05-03T00:00:00Z,2025-05-03T00:00:00Z,2025-05-03T00:00:00Z,2025-05-04T00:00:00Z,2025-05-04T00:00:00Z,-2.1474576510261536,0.002483054886754424
NQ-model,NQ,NQ-synthetic,2025-05-04T00:00:00Z,2025-05-04T00:00:00Z,2025-05-04T00:00:00Z,2025-05-05T00:00:00Z,2025-05-05T00:00:00Z,-0.5688008699350825,0.022682243678936457
NQ-model,NQ,NQ-synthetic,2025-05-05T00:00:00Z,2025-05-05T00:00:00Z,2025-05-05T00:00:00Z,2025-05-06T00:00:00Z,2025-05-06T00:00:00Z,-0.15589183073945728,0.030159231921090327
NQ-model,NQ,NQ-synthetic,2025-05-06T00:00:00Z,2025-05-06T00:00:00Z,2025-05-06T00:00:00Z,2025-05-07T00:00:00Z,2025-05-07T00:00:00Z,0.7737792425215984,0.017599402128292595
NQ-model,NQ,NQ-synthetic,2025-05-07T00:00:00Z,2025-05-07T00:00:00Z,2025-05-07T00:00:00Z,2025-05-08T00:00:00Z,2025-05-08T00:00:00Z,1.4347910745928283,0.002265297912672211
NQ-model,NQ,NQ-synthetic,2025-05-08T00:00:00Z,2025-05-08T00:00:00Z,2025-05-08T00:00:00Z,2025-05-09T00:00:00Z,2025-05-09T00:00:00Z,0.3093867168081218,-0.00913816651736981
NQ-model,NQ,NQ-synthetic,2025-05-09T00:00:00Z,2025-05-09T00:00:00Z,2025-05-09T00:00:00Z,2025-05-10T00:00:00Z,2025-05-10T00:00:00Z,0.7159427924586235,-0.009938310369939715
NQ-model,NQ,NQ-synthetic,2025-05-10T00:00:00Z,2025-05-10T00:00:00Z,2025-05-10T00:00:00Z,2025-05-11T00:00:00Z,2025-05-11T00:00:00Z,1.0866778436291997,-0.002880494128618748
NQ-model,NQ,NQ-synthetic,2025-05-11T00:00:00Z,2025-05-11T00:00:00Z,2025-05-11T00:00:00Z,2025-05-12T00:00:00Z,2025-05-12T00:00:00Z,0.9104967178703598,0.013644380406448373
NQ-model,NQ,NQ-synthetic,2025-05-12T00:00:00Z,2025-05-12T00:00:00Z,2025-05-12T00:00:00Z,2025-05-13T00:00:00Z,2025-05-13T00:00:00Z,2.1217392608049495,0.01584588761235914
NQ-model,NQ,NQ-synthetic,2025-05-13T00:00:00Z,2025-05-13T00:00:00Z,2025-05-13T00:00:00Z,2025-05-14T00:00:00Z,2025-05-14T00:00:00Z,0.09350412962519505,0.014091689865428705
NQ-model,NQ,NQ-synthetic,2025-05-14T00:00:00Z,2025-05-14T00:00:00Z,2025-05-14T00:00:00Z,2025-05-15T00:00:00Z,2025-05-15T00:00:00Z,0.4892669703160027,0.008075079614880442
NQ-model,NQ,NQ-synthetic,2025-05-15T00:00:00Z,2025-05-15T00:00:00Z,2025-05-15T00:00:00Z,2025-05-16T00:00:00Z,2025-05-16T00:00:00Z,-0.5069107681433045,-0.009664944588581404
NQ-model,NQ,NQ-synthetic,2025-05-16T00:00:00Z,2025-05-16T00:00:00Z,2025-05-16T00:00:00Z,2025-05-17T00:00:00Z,2025-05-17T00:00:00Z,-1.7757314147103995,0.007079324522702348
NQ-model,NQ,NQ-synthetic,2025-05-17T00:00:00Z,2025-05-17T00:00:00Z,2025-05-17T00:00:00Z,2025-05-18T00:00:00Z,2025-05-18T00:00:00Z,-0.6514698149500792,0.014221163453069306
NQ-model,NQ,NQ-synthetic,2025-05-18T00:00:00Z,2025-05-18T00:00:00Z,2025-05-18T00:00:00Z,2025-05-19T00:00:00Z,2025-05-19T00:00:00Z,-0.9149640541603414,0.017371790480158078
NQ-model,NQ,NQ-synthetic,2025-05-19T00:00:00Z,2025-05-19T00:00:00Z,2025-05-19T00:00:00Z,2025-05-20T00:00:00Z,2025-05-20T00:00:00Z,-1.5909486945368347,0.012499150760847615
NQ-model,NQ,NQ-synthetic,2025-05-20T00:00:00Z,2025-05-20T00:00:00Z,2025-05-20T00:00:00Z,2025-05-21T00:00:00Z,2025-05-21T00:00:00Z,-2.5886881511627813,0.004753996762633478
NQ-model,NQ,NQ-synthetic,2025-05-21T00:00:00Z,2025-05-21T00:00:00Z,2025-05-21T00:00:00Z,2025-05-22T00:00:00Z,2025-05-22T00:00:00Z,-2.433444835493611,0.015751738785515043
NQ-model,NQ,NQ-synthetic,2025-05-22T00:00:00Z,2025-05-22T00:00:00Z,2025-05-22T00:00:00Z,2025-05-23T00:00:00Z,2025-05-23T00:00:00Z,-1.4466378426850532,0.015931612572821895
NQ-model,NQ,NQ-synthetic,2025-05-23T00:00:00Z,2025-05-23T00:00:00Z,2025-05-23T00:00:00Z,2025-05-24T00:00:00Z,2025-05-24T00:00:00Z,-1.8583570341475073,0.012069706533376278
NQ-model,NQ,NQ-synthetic,2025-05-24T00:00:00Z,2025-05-24T00:00:00Z,2025-05-24T00:00:00Z,2025-05-25T00:00:00Z,2025-05-25T00:00:00Z,-1.3979120505251457,0.012109798486320638
NQ-model,NQ,NQ-synthetic,2025-05-25T00:00:00Z,2025-05-25T00:00:00Z,2025-05-25T00:00:00Z,2025-05-26T00:00:00Z,2025-05-26T00:00:00Z,-1.9061204454102922,0.007639175670887257
NQ-model,NQ,NQ-synthetic,2025-05-26T00:00:00Z,2025-05-26T00:00:00Z,2025-05-26T00:00:00Z,2025-05-27T00:00:00Z,2025-05-27T00:00:00Z,-1.9532534657296374,0.019937955676997597
NQ-model,NQ,NQ-synthetic,2025-05-27T00:00:00Z,2025-05-27T00:00:00Z,2025-05-27T00:00:00Z,2025-05-28T00:00:00Z,2025-05-28T00:00:00Z,-1.3556441726394506,0.007740492959551476
NQ-model,NQ,NQ-synthetic,2025-05-28T00:00:00Z,2025-05-28T00:00:00Z,2025-05-28T00:00:00Z,2025-05-29T00:00:00Z,2025-05-29T00:00:00Z,-1.867237052950598,0.008088843408634572
NQ-model,NQ,NQ-synthetic,2025-05-29T00:00:00Z,2025-05-29T00:00:00Z,2025-05-29T00:00:00Z,2025-05-30T00:00:00Z,2025-05-30T00:00:00Z,-1.3758118378357933,-0.005203231612316056
NQ-model,NQ,NQ-synthetic,2025-05-30T00:00:00Z,2025-05-30T00:00:00Z,2025-05-30T00:00:00Z,2025-05-31T00:00:00Z,2025-05-31T00:00:00Z,-1.6172031779259197,-0.00670728029293317
NQ-model,NQ,NQ-synthetic,2025-05-31T00:00:00Z,2025-05-31T00:00:00Z,2025-05-31T00:00:00Z,2025-06-01T00:00:00Z,2025-06-01T00:00:00Z,0.9885745523044918,-0.017836313140312598
NQ-model,NQ,NQ-synthetic,2025-06-01T00:00:00Z,2025-06-01T00:00:00Z,2025-06-01T00:00:00Z,2025-06-02T00:00:00Z,2025-06-02T00:00:00Z,-1.292018255174801,-0.015082471682623978
NQ-model,NQ,NQ-synthetic,2025-06-02T00:00:00Z,2025-06-02T00:00:00Z,2025-06-02T00:00:00Z,2025-06-03T00:00:00Z,2025-06-03T00:00:00Z,-2.0810155525133833,-0.013189045447751912
NQ-model,NQ,NQ-synthetic,2025-06-03T00:00:00Z,2025-06-03T00:00:00Z,2025-06-03T00:00:00Z,2025-06-04T00:00:00Z,2025-06-04T00:00:00Z,-2.833902103918307,0.007921802115025894
NQ-model,NQ,NQ-synthetic,2025-06-04T00:00:00Z,2025-06-04T00:00:00Z,2025-06-04T00:00:00Z,2025-06-05T00:00:00Z,2025-06-05T00:00:00Z,-3.2778793421188994,0.008463289751153555
NQ-model,NQ,NQ-synthetic,2025-06-05T00:00:00Z,2025-06-05T00:00:00Z,2025-06-05T00:00:00Z,2025-06-06T00:00:00Z,2025-06-06T00:00:00Z,-3.2126746529850374,0.014293232125921356
NQ-model,NQ,NQ-synthetic,2025-06-06T00:00:00Z,2025-06-06T00:00:00Z,2025-06-06T00:00:00Z,2025-06-07T00:00:00Z,2025-06-07T00:00:00Z,-0.18388340364558609,0.0013310392890818557
NQ-model,NQ,NQ-synthetic,2025-06-07T00:00:00Z,2025-06-07T00:00:00Z,2025-06-07T00:00:00Z,2025-06-08T00:00:00Z,2025-06-08T00:00:00Z,1.2111539899716426,0.004721484350769931
NQ-model,NQ,NQ-synthetic,2025-06-08T00:00:00Z,2025-06-08T00:00:00Z,2025-06-08T00:00:00Z,2025-06-09T00:00:00Z,2025-06-09T00:00:00Z,-0.6527310004502783,0.0006827895093548851
NQ-model,NQ,NQ-synthetic,2025-06-09T00:00:00Z,2025-06-09T00:00:00Z,2025-06-09T00:00:00Z,2025-06-10T00:00:00Z,2025-06-10T00:00:00Z,1.6328021771919958,-0.0002584067366764506
NQ-model,NQ,NQ-synthetic,2025-06-10T00:00:00Z,2025-06-10T00:00:00Z,2025-06-10T00:00:00Z,2025-06-11T00:00:00Z,2025-06-11T00:00:00Z,0.7911772536629471,0.005401383763860441
NQ-model,NQ,NQ-synthetic,2025-06-11T00:00:00Z,2025-06-11T00:00:00Z,2025-06-11T00:00:00Z,2025-06-12T00:00:00Z,2025-06-12T00:00:00Z,0.14354370672234495,0.011195038452002396
NQ-model,NQ,NQ-synthetic,2025-06-12T00:00:00Z,2025-06-12T00:00:00Z,2025-06-12T00:00:00Z,2025-06-13T00:00:00Z,2025-06-13T00:00:00Z,-0.7992514750601888,0.016291736625649426
NQ-model,NQ,NQ-synthetic,2025-06-13T00:00:00Z,2025-06-13T00:00:00Z,2025-06-13T00:00:00Z,2025-06-14T00:00:00Z,2025-06-14T00:00:00Z,0.002584492944890826,0.006975602682450435
NQ-model,NQ,NQ-synthetic,2025-06-14T00:00:00Z,2025-06-14T00:00:00Z,2025-06-14T00:00:00Z,2025-06-15T00:00:00Z,2025-06-15T00:00:00Z,-0.2872171188506714,0.011853225780772398
NQ-model,NQ,NQ-synthetic,2025-06-15T00:00:00Z,2025-06-15T00:00:00Z,2025-06-15T00:00:00Z,2025-06-16T00:00:00Z,2025-06-16T00:00:00Z,-1.4972227439125494,0.02906661346687587
NQ-model,NQ,NQ-synthetic,2025-06-16T00:00:00Z,2025-06-16T00:00:00Z,2025-06-16T00:00:00Z,2025-06-17T00:00:00Z,2025-06-17T00:00:00Z,-0.9606962423826968,0.010441273894437173
NQ-model,NQ,NQ-synthetic,2025-06-17T00:00:00Z,2025-06-17T00:00:00Z,2025-06-17T00:00:00Z,2025-06-18T00:00:00Z,2025-06-18T00:00:00Z,0.4457255195064289,0.004471472735268117
NQ-model,NQ,NQ-synthetic,2025-06-18T00:00:00Z,2025-06-18T00:00:00Z,2025-06-18T00:00:00Z,2025-06-19T00:00:00Z,2025-06-19T00:00:00Z,-0.0389840157871591,0.017423804204885998
NQ-model,NQ,NQ-synthetic,2025-06-19T00:00:00Z,2025-06-19T00:00:00Z,2025-06-19T00:00:00Z,2025-06-20T00:00:00Z,2025-06-20T00:00:00Z,0.8752478150710281,-0.0011675112135784813
NQ-model,NQ,NQ-synthetic,2025-06-20T00:00:00Z,2025-06-20T00:00:00Z,2025-06-20T00:00:00Z,2025-06-21T00:00:00Z,2025-06-21T00:00:00Z,0.9800659973757504,0.010801291837463504
NQ-model,NQ,NQ-synthetic,2025-06-21T00:00:00Z,2025-06-21T00:00:00Z,2025-06-21T00:00:00Z,2025-06-22T00:00:00Z,2025-06-22T00:00:00Z,0.4675652444526137,0.0043181130773775524
NQ-model,NQ,NQ-synthetic,2025-06-22T00:00:00Z,2025-06-22T00:00:00Z,2025-06-22T00:00:00Z,2025-06-23T00:00:00Z,2025-06-23T00:00:00Z,-0.3621268719542339,-0.005560276410200207
NQ-model,NQ,NQ-synthetic,2025-06-23T00:00:00Z,2025-06-23T00:00:00Z,2025-06-23T00:00:00Z,2025-06-24T00:00:00Z,2025-06-24T00:00:00Z,-0.22810612185802256,0.011243541354054018
